cell_id,task_id,condition,seed,original_response_sha256,original_response_byte_length,method1_evaluated_artifact_sha256,method1_candidate_hash,method1_raw_response_sha256,method1_artifact_vs_candidate_differ,method2_raw_source_sha256,method2_raw_source_actual_sha256_recomputed,method2_final_source_sha256,method2_extraction_method,method2_extraction_status,source_byte_length_method2_raw,parse_status_method2_raw,method1_final_status,method1_g1_parse,method1_eligibility_record_exists,method2_raw_status,status_changes,method1_eligibility_source_present,method1_healer_eligible,method1_eligibility_reason,method1_matched_rule_probe,method2_eligible,method2_rule_id,method2_rule_triggered,method2_source_changed_flag,artifact_vs_m2raw_source_differ,candidate_vs_m2raw_source_differ,eligibility_only_diff,classification
qwen3_5_4b__ce115_calc_polynomial_division_l1__ab2g__seed_2026072001,ce115_calc_polynomial_division_l1,ab2g,2026072001,7b3470aae91f0387496342fbd30e7462a036c7cdf0c6168479f6d58851a0b2d3,2137,75b3052a6b2fc14c34043c7a059adc36448c11de7c0bb33ce5af9ac8beee002b,7b3470aae91f0387496342fbd30e7462a036c7cdf0c6168479f6d58851a0b2d3,7b3470aae91f0387496342fbd30e7462a036c7cdf0c6168479f6d58851a0b2d3,True,7b3470aae91f0387496342fbd30e7462a036c7cdf0c6168479f6d58851a0b2d3,7b3470aae91f0387496342fbd30e7462a036c7cdf0c6168479f6d58851a0b2d3,7b3470aae91f0387496342fbd30e7462a036c7cdf0c6168479f6d58851a0b2d3,plain_text,extracted,2137,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_division_l1__ab2g__seed_2026072002,ce115_calc_polynomial_division_l1,ab2g,2026072002,01c582b526a0717f2e9f6ec58702874f11c39a30a066aa4681b6128a9f1a7f9f,7151,258fc31c88315ac3b2c7574c1b699df0fd6334826d6b1730c002475aa62e050f,01c582b526a0717f2e9f6ec58702874f11c39a30a066aa4681b6128a9f1a7f9f,01c582b526a0717f2e9f6ec58702874f11c39a30a066aa4681b6128a9f1a7f9f,True,01c582b526a0717f2e9f6ec58702874f11c39a30a066aa4681b6128a9f1a7f9f,01c582b526a0717f2e9f6ec58702874f11c39a30a066aa4681b6128a9f1a7f9f,01c582b526a0717f2e9f6ec58702874f11c39a30a066aa4681b6128a9f1a7f9f,plain_text,extracted,7151,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_polynomial_division_l1__ab2g__seed_2026072003,ce115_calc_polynomial_division_l1,ab2g,2026072003,d32eed262d4eec2929f8a10aeb3a06cdfeee51f5679a1237e9d2bec0605d6241,19167,74659afb394c8c9fe397dddbdf1b135934af23c150d886e1c583b26987b3c984,d32eed262d4eec2929f8a10aeb3a06cdfeee51f5679a1237e9d2bec0605d6241,d32eed262d4eec2929f8a10aeb3a06cdfeee51f5679a1237e9d2bec0605d6241,True,d32eed262d4eec2929f8a10aeb3a06cdfeee51f5679a1237e9d2bec0605d6241,d32eed262d4eec2929f8a10aeb3a06cdfeee51f5679a1237e9d2bec0605d6241,d32eed262d4eec2929f8a10aeb3a06cdfeee51f5679a1237e9d2bec0605d6241,plain_text,extracted,19167,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No extractable candidate source for frozen healer.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_division_l1__ab2g__seed_2026072004,ce115_calc_polynomial_division_l1,ab2g,2026072004,0685c6796b69ec84b0f43f3d3d443f6039e45764c381e9b16ae7da2b80b5e847,935,246f2b46a995c8d60123abacf13228347d1b8edc5ae9e58128f3d3182d93114d,0685c6796b69ec84b0f43f3d3d443f6039e45764c381e9b16ae7da2b80b5e847,0685c6796b69ec84b0f43f3d3d443f6039e45764c381e9b16ae7da2b80b5e847,True,0685c6796b69ec84b0f43f3d3d443f6039e45764c381e9b16ae7da2b80b5e847,0685c6796b69ec84b0f43f3d3d443f6039e45764c381e9b16ae7da2b80b5e847,0685c6796b69ec84b0f43f3d3d443f6039e45764c381e9b16ae7da2b80b5e847,plain_text,extracted,935,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab1__seed_2026071301,ce115_calc_polynomial_factor_roots_l1,ab1,2026071301,fd6d82cd95a8d68f5d491c13fc0d9cac621a55f75e5ba7c8bb48845253854d0a,2075,38ccc7b53afdd89bdd4f9f5d82c31efde4a2d2891da3ee5d12639035eab1e5c3,fd6d82cd95a8d68f5d491c13fc0d9cac621a55f75e5ba7c8bb48845253854d0a,fd6d82cd95a8d68f5d491c13fc0d9cac621a55f75e5ba7c8bb48845253854d0a,True,fd6d82cd95a8d68f5d491c13fc0d9cac621a55f75e5ba7c8bb48845253854d0a,fd6d82cd95a8d68f5d491c13fc0d9cac621a55f75e5ba7c8bb48845253854d0a,fd6d82cd95a8d68f5d491c13fc0d9cac621a55f75e5ba7c8bb48845253854d0a,plain_text,extracted,2075,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab1__seed_2026072001,ce115_calc_polynomial_factor_roots_l1,ab1,2026072001,ad6ea3d8ae38fcf3d87b61514ad2c4ebdb995123f887cf8579082af748a0d120,1128,6917fd4923f259e4e5ce508fbbe70a1673802a61143ff0ba1b853dd0547a2064,ad6ea3d8ae38fcf3d87b61514ad2c4ebdb995123f887cf8579082af748a0d120,ad6ea3d8ae38fcf3d87b61514ad2c4ebdb995123f887cf8579082af748a0d120,True,ad6ea3d8ae38fcf3d87b61514ad2c4ebdb995123f887cf8579082af748a0d120,ad6ea3d8ae38fcf3d87b61514ad2c4ebdb995123f887cf8579082af748a0d120,ad6ea3d8ae38fcf3d87b61514ad2c4ebdb995123f887cf8579082af748a0d120,plain_text,extracted,1128,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab1__seed_2026072002,ce115_calc_polynomial_factor_roots_l1,ab1,2026072002,23e10261a6a72cbbfad7c300b160e3b5e8bfd15f0c89df1b8f7932592b678ffc,2102,72482d09e67f6ca09073a9b119cb6a7f3d0746a6cd9ece00a4398fcc128b5f60,23e10261a6a72cbbfad7c300b160e3b5e8bfd15f0c89df1b8f7932592b678ffc,23e10261a6a72cbbfad7c300b160e3b5e8bfd15f0c89df1b8f7932592b678ffc,True,23e10261a6a72cbbfad7c300b160e3b5e8bfd15f0c89df1b8f7932592b678ffc,23e10261a6a72cbbfad7c300b160e3b5e8bfd15f0c89df1b8f7932592b678ffc,23e10261a6a72cbbfad7c300b160e3b5e8bfd15f0c89df1b8f7932592b678ffc,plain_text,extracted,2102,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab1__seed_2026072003,ce115_calc_polynomial_factor_roots_l1,ab1,2026072003,f73bd59871c989198ce1e0df2946c2b75957aad3d8e0baad507fbbba845ab141,1636,2e8d9f23e861e4aec8227104e0fe0f8c1fb9d3af3c72716cc3a30bbe0c60b0b2,f73bd59871c989198ce1e0df2946c2b75957aad3d8e0baad507fbbba845ab141,f73bd59871c989198ce1e0df2946c2b75957aad3d8e0baad507fbbba845ab141,True,f73bd59871c989198ce1e0df2946c2b75957aad3d8e0baad507fbbba845ab141,f73bd59871c989198ce1e0df2946c2b75957aad3d8e0baad507fbbba845ab141,f73bd59871c989198ce1e0df2946c2b75957aad3d8e0baad507fbbba845ab141,plain_text,extracted,1636,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab1__seed_2026072004,ce115_calc_polynomial_factor_roots_l1,ab1,2026072004,53df049b40679ebbdac01b1233f25b15d9f309417c6466b09bc83a5c7f987221,2120,9247600c03b2e4aa5b3cfd9331c2cca82d6a61ea39b5e3daa0cc2c0d00701088,53df049b40679ebbdac01b1233f25b15d9f309417c6466b09bc83a5c7f987221,53df049b40679ebbdac01b1233f25b15d9f309417c6466b09bc83a5c7f987221,True,53df049b40679ebbdac01b1233f25b15d9f309417c6466b09bc83a5c7f987221,53df049b40679ebbdac01b1233f25b15d9f309417c6466b09bc83a5c7f987221,53df049b40679ebbdac01b1233f25b15d9f309417c6466b09bc83a5c7f987221,plain_text,extracted,2120,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2d__seed_2026071301,ce115_calc_polynomial_factor_roots_l1,ab2d,2026071301,5f8bd3cb59ef546a3039f2d4697aa3e584d2674f26e5511ed03f6a44440aafd8,7113,d8936d559093094b7e06b75ee5ecb2162334b59f93eac52a05e44ed23a8341d0,940dd6191f7a1230e97e1cb6d878dd9a9a0d3ed4329a0c87464e32ee9ab22727,5f8bd3cb59ef546a3039f2d4697aa3e584d2674f26e5511ed03f6a44440aafd8,True,940dd6191f7a1230e97e1cb6d878dd9a9a0d3ed4329a0c87464e32ee9ab22727,940dd6191f7a1230e97e1cb6d878dd9a9a0d3ed4329a0c87464e32ee9ab22727,940dd6191f7a1230e97e1cb6d878dd9a9a0d3ed4329a0c87464e32ee9ab22727,fenced_python,extracted,7100,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2d__seed_2026072001,ce115_calc_polynomial_factor_roots_l1,ab2d,2026072001,1a814306333f59551b57bcf4b9bb2649c5d16ffeab33038b5eb3e783aabe13cd,4915,c8a08689ad52ae73d258f91d88dc9e9e0db29506a071e54a630cc70fef57b8b4,1a814306333f59551b57bcf4b9bb2649c5d16ffeab33038b5eb3e783aabe13cd,1a814306333f59551b57bcf4b9bb2649c5d16ffeab33038b5eb3e783aabe13cd,True,1a814306333f59551b57bcf4b9bb2649c5d16ffeab33038b5eb3e783aabe13cd,1a814306333f59551b57bcf4b9bb2649c5d16ffeab33038b5eb3e783aabe13cd,1a814306333f59551b57bcf4b9bb2649c5d16ffeab33038b5eb3e783aabe13cd,plain_text,extracted,4915,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2d__seed_2026072002,ce115_calc_polynomial_factor_roots_l1,ab2d,2026072002,ddb95f3223a2c716a95cb74a55f3f0708fec2d68a3d7dbf907d3d6fa1f5bfffc,4295,e4de2101db3b0888c9807bbe7bcee777d485ac39a07b86ff520415e5b2d518a8,402957a3f830fe46437d2cd1fff1222abc13e9d7da1b5c1d5214b670dafdc9b3,ddb95f3223a2c716a95cb74a55f3f0708fec2d68a3d7dbf907d3d6fa1f5bfffc,True,402957a3f830fe46437d2cd1fff1222abc13e9d7da1b5c1d5214b670dafdc9b3,402957a3f830fe46437d2cd1fff1222abc13e9d7da1b5c1d5214b670dafdc9b3,402957a3f830fe46437d2cd1fff1222abc13e9d7da1b5c1d5214b670dafdc9b3,fenced_python,extracted,4282,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2d__seed_2026072003,ce115_calc_polynomial_factor_roots_l1,ab2d,2026072003,2befa3b26cd8f044fc92a0f33ee590d6837f4ebec7ade582f60815299f1ffcae,10328,e8a7de95d4d949a99aab3526032f2407cb9c3a73194212c8d3f2d97905927737,2befa3b26cd8f044fc92a0f33ee590d6837f4ebec7ade582f60815299f1ffcae,2befa3b26cd8f044fc92a0f33ee590d6837f4ebec7ade582f60815299f1ffcae,True,2befa3b26cd8f044fc92a0f33ee590d6837f4ebec7ade582f60815299f1ffcae,2befa3b26cd8f044fc92a0f33ee590d6837f4ebec7ade582f60815299f1ffcae,2befa3b26cd8f044fc92a0f33ee590d6837f4ebec7ade582f60815299f1ffcae,plain_text,extracted,10328,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2d__seed_2026072004,ce115_calc_polynomial_factor_roots_l1,ab2d,2026072004,7be9d5b93c693f6030305f175033bababfce355874e6e556997f92190d1ddd18,5773,799a7d9ac117a678bf357069960144b5d20c72474c18a88b2220053a104d6272,3eab2a26f4cf448314372fa555699adadb5603458a80bc9121d174bbfe3599fd,7be9d5b93c693f6030305f175033bababfce355874e6e556997f92190d1ddd18,True,3eab2a26f4cf448314372fa555699adadb5603458a80bc9121d174bbfe3599fd,3eab2a26f4cf448314372fa555699adadb5603458a80bc9121d174bbfe3599fd,3eab2a26f4cf448314372fa555699adadb5603458a80bc9121d174bbfe3599fd,fenced_python,extracted,5760,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2d_spec_v2__seed_2026071301,ce115_calc_polynomial_factor_roots_l1,ab2d_spec_v2,2026071301,7f63c7e53859ed4cea0daffbf1831b27cc0207761d6802ca95c8d7fe8a2acc68,4261,f003d595a8c2c808d85ae20193a65964c0747cdb7a2ee8b159cad0132944b446,cb73152b4785fb04e998ca7fd7280f486fe0e67b66b3bbe2d00d552b627eeef2,7f63c7e53859ed4cea0daffbf1831b27cc0207761d6802ca95c8d7fe8a2acc68,True,cb73152b4785fb04e998ca7fd7280f486fe0e67b66b3bbe2d00d552b627eeef2,cb73152b4785fb04e998ca7fd7280f486fe0e67b66b3bbe2d00d552b627eeef2,cb73152b4785fb04e998ca7fd7280f486fe0e67b66b3bbe2d00d552b627eeef2,fenced_python,extracted,4248,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2d_spec_v2__seed_2026072001,ce115_calc_polynomial_factor_roots_l1,ab2d_spec_v2,2026072001,28dedeb3708a1038a935cbd97e04016c4118cabdcd777859d2a85d33da1c3092,6762,59431918c8b8bb86ac4b67a90ec327a45c3c63e928b7ef0b0a15840dfaa5c108,a2bbb9e1cc1e0e34840d51240203a20259e3fc50c25dae0f4f141209effbdba0,28dedeb3708a1038a935cbd97e04016c4118cabdcd777859d2a85d33da1c3092,True,a2bbb9e1cc1e0e34840d51240203a20259e3fc50c25dae0f4f141209effbdba0,a2bbb9e1cc1e0e34840d51240203a20259e3fc50c25dae0f4f141209effbdba0,a2bbb9e1cc1e0e34840d51240203a20259e3fc50c25dae0f4f141209effbdba0,fenced_python,extracted,4768,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No extractable candidate source for frozen healer.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2d_spec_v2__seed_2026072002,ce115_calc_polynomial_factor_roots_l1,ab2d_spec_v2,2026072002,0c46a819c85d509f2093c9a9899d2231f33ac3d5d451327f81c069f91407abce,7928,b8d89633c36bd7f70a0ee8c6cda1c92ae919cd264658e357c0f521138ef57454,8ae57896b14578562b749890aea5dfad7430b070d6d7a3fbcb80badbdf699721,0c46a819c85d509f2093c9a9899d2231f33ac3d5d451327f81c069f91407abce,True,8ae57896b14578562b749890aea5dfad7430b070d6d7a3fbcb80badbdf699721,8ae57896b14578562b749890aea5dfad7430b070d6d7a3fbcb80badbdf699721,a42ff9c455e86e213a90545a6eb03045055f479e3bd57b9a5bb494c5c98abc17,fenced_python,extracted,7915,syntax_error,FAILED,FAIL,True,FAILED,False,True,True,Frozen precondition symptom matched: L1_PROSE_RESIDUE_NARROW,L1_PROSE_RESIDUE_NARROW,True,L1_PROSE_RESIDUE_NARROW,True,True,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2d_spec_v2__seed_2026072003,ce115_calc_polynomial_factor_roots_l1,ab2d_spec_v2,2026072003,8e88cf1497d6f72da31b1d6d16bfb53d56bdb18ecbd3b3ef66d914653930ef71,2776,86dfc57e68ada22d9a6732473e2a1e9077d8b97f6d765e7ab5709cb13e87c38d,8e88cf1497d6f72da31b1d6d16bfb53d56bdb18ecbd3b3ef66d914653930ef71,8e88cf1497d6f72da31b1d6d16bfb53d56bdb18ecbd3b3ef66d914653930ef71,True,8e88cf1497d6f72da31b1d6d16bfb53d56bdb18ecbd3b3ef66d914653930ef71,8e88cf1497d6f72da31b1d6d16bfb53d56bdb18ecbd3b3ef66d914653930ef71,8e88cf1497d6f72da31b1d6d16bfb53d56bdb18ecbd3b3ef66d914653930ef71,plain_text,extracted,2776,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2d_spec_v2__seed_2026072004,ce115_calc_polynomial_factor_roots_l1,ab2d_spec_v2,2026072004,cf13278d6324c7456affc3208a3fa18f9bf18febefd37e72cd5c59e37a7f4a90,1973,625214b3a41a4b6c761b23a3e0da9e05036f3621e7a84d9c98afbb3baa750c8d,2a2b2454e1bca7bc668eb0d55d6e96cfbec598e46684356bff863d85ac6c7d8a,cf13278d6324c7456affc3208a3fa18f9bf18febefd37e72cd5c59e37a7f4a90,True,2a2b2454e1bca7bc668eb0d55d6e96cfbec598e46684356bff863d85ac6c7d8a,2a2b2454e1bca7bc668eb0d55d6e96cfbec598e46684356bff863d85ac6c7d8a,2a2b2454e1bca7bc668eb0d55d6e96cfbec598e46684356bff863d85ac6c7d8a,fenced_python,extracted,1960,syntax_error,FAILED,FAIL,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,normalization_only
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2g__seed_2026071301,ce115_calc_polynomial_factor_roots_l1,ab2g,2026071301,fc1943972a21e02dc2e5bcca31552fb7bdf579c174794c4d3dddb505e5f160b9,769,e96f96738bc92ee1b1b3b4b10b9e75b43ae9e13c3dfcc6b65c72c6d3fb9ce4ea,fc1943972a21e02dc2e5bcca31552fb7bdf579c174794c4d3dddb505e5f160b9,fc1943972a21e02dc2e5bcca31552fb7bdf579c174794c4d3dddb505e5f160b9,True,fc1943972a21e02dc2e5bcca31552fb7bdf579c174794c4d3dddb505e5f160b9,fc1943972a21e02dc2e5bcca31552fb7bdf579c174794c4d3dddb505e5f160b9,fc1943972a21e02dc2e5bcca31552fb7bdf579c174794c4d3dddb505e5f160b9,plain_text,extracted,769,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2g__seed_2026072001,ce115_calc_polynomial_factor_roots_l1,ab2g,2026072001,6ea03e1ef3b49a2c140fac10a0b9dfb37e9fdaa1139202f496989603c46316c1,814,0affa1faab74b4922e1a9a02e11ddfc67666247a72fa9a9999713881f40d1621,6ea03e1ef3b49a2c140fac10a0b9dfb37e9fdaa1139202f496989603c46316c1,6ea03e1ef3b49a2c140fac10a0b9dfb37e9fdaa1139202f496989603c46316c1,True,6ea03e1ef3b49a2c140fac10a0b9dfb37e9fdaa1139202f496989603c46316c1,6ea03e1ef3b49a2c140fac10a0b9dfb37e9fdaa1139202f496989603c46316c1,6ea03e1ef3b49a2c140fac10a0b9dfb37e9fdaa1139202f496989603c46316c1,plain_text,extracted,814,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2g__seed_2026072002,ce115_calc_polynomial_factor_roots_l1,ab2g,2026072002,8019dd7d3ddf65d9b4e78646d765ad4e9fa33d8b571dda6f31c342212b27ec97,3521,8d4ba8019494b61c2290e30bba5bd0230f7cc535867010a848873423f9cc27a6,8019dd7d3ddf65d9b4e78646d765ad4e9fa33d8b571dda6f31c342212b27ec97,8019dd7d3ddf65d9b4e78646d765ad4e9fa33d8b571dda6f31c342212b27ec97,True,8019dd7d3ddf65d9b4e78646d765ad4e9fa33d8b571dda6f31c342212b27ec97,8019dd7d3ddf65d9b4e78646d765ad4e9fa33d8b571dda6f31c342212b27ec97,8019dd7d3ddf65d9b4e78646d765ad4e9fa33d8b571dda6f31c342212b27ec97,plain_text,extracted,3521,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2g__seed_2026072003,ce115_calc_polynomial_factor_roots_l1,ab2g,2026072003,a478f1e5cf5c300cf99050e2d7cbbd9900b7b42cc0cdf79132fec684776a0a71,2833,9b74ebad8585747167e00026e4ad5560dbdef023ab80e1ef2ad856355a3426bb,a478f1e5cf5c300cf99050e2d7cbbd9900b7b42cc0cdf79132fec684776a0a71,a478f1e5cf5c300cf99050e2d7cbbd9900b7b42cc0cdf79132fec684776a0a71,True,a478f1e5cf5c300cf99050e2d7cbbd9900b7b42cc0cdf79132fec684776a0a71,a478f1e5cf5c300cf99050e2d7cbbd9900b7b42cc0cdf79132fec684776a0a71,a478f1e5cf5c300cf99050e2d7cbbd9900b7b42cc0cdf79132fec684776a0a71,plain_text,extracted,2833,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_polynomial_factor_roots_l1__ab2g__seed_2026072004,ce115_calc_polynomial_factor_roots_l1,ab2g,2026072004,fb619a6915b50bfe06751cf6299cd0c581fcefa0d13911578e6a4236f699b8da,922,b12927af01c8788eb0d38cf8212be0b11472b9966ee0db28aa88a5e99b9a4708,fb619a6915b50bfe06751cf6299cd0c581fcefa0d13911578e6a4236f699b8da,fb619a6915b50bfe06751cf6299cd0c581fcefa0d13911578e6a4236f699b8da,True,fb619a6915b50bfe06751cf6299cd0c581fcefa0d13911578e6a4236f699b8da,fb619a6915b50bfe06751cf6299cd0c581fcefa0d13911578e6a4236f699b8da,fb619a6915b50bfe06751cf6299cd0c581fcefa0d13911578e6a4236f699b8da,plain_text,extracted,922,parses_ok,FAILED,PASS,True,FAILED,False,True,False,No frozen allowlist rule triggered.,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_radical_simplification_l1__ab1__seed_2026071301,ce115_calc_radical_simplification_l1,ab1,2026071301,c90af5af079fef78c089ee00e22f2ea30c15f1dd533dae65bc54dd3305ee1652,273,03a802fd6a0ea6f37ba485f6f0ae3426203fcae90b0727b4a47b4f6c6c3ea211,c90af5af079fef78c089ee00e22f2ea30c15f1dd533dae65bc54dd3305ee1652,c90af5af079fef78c089ee00e22f2ea30c15f1dd533dae65bc54dd3305ee1652,True,c90af5af079fef78c089ee00e22f2ea30c15f1dd533dae65bc54dd3305ee1652,c90af5af079fef78c089ee00e22f2ea30c15f1dd533dae65bc54dd3305ee1652,c90af5af079fef78c089ee00e22f2ea30c15f1dd533dae65bc54dd3305ee1652,plain_text,extracted,273,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_radical_simplification_l1__ab1__seed_2026072001,ce115_calc_radical_simplification_l1,ab1,2026072001,c90af5af079fef78c089ee00e22f2ea30c15f1dd533dae65bc54dd3305ee1652,273,95a5b29104c70faa3015f51e1d3532379c50fadf53d8fa514e5a97a06b5736db,c90af5af079fef78c089ee00e22f2ea30c15f1dd533dae65bc54dd3305ee1652,c90af5af079fef78c089ee00e22f2ea30c15f1dd533dae65bc54dd3305ee1652,True,c90af5af079fef78c089ee00e22f2ea30c15f1dd533dae65bc54dd3305ee1652,c90af5af079fef78c089ee00e22f2ea30c15f1dd533dae65bc54dd3305ee1652,c90af5af079fef78c089ee00e22f2ea30c15f1dd533dae65bc54dd3305ee1652,plain_text,extracted,273,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_radical_simplification_l1__ab1__seed_2026072002,ce115_calc_radical_simplification_l1,ab1,2026072002,78acbb161732a3dc08f9cafa6fd350ffcbe5967b706e89c7f53289f63ca855a2,266,1dc907e08bfa1e1a202ce09a005015006f764895695fec4f4da9a39a9587fdc7,78acbb161732a3dc08f9cafa6fd350ffcbe5967b706e89c7f53289f63ca855a2,78acbb161732a3dc08f9cafa6fd350ffcbe5967b706e89c7f53289f63ca855a2,True,78acbb161732a3dc08f9cafa6fd350ffcbe5967b706e89c7f53289f63ca855a2,78acbb161732a3dc08f9cafa6fd350ffcbe5967b706e89c7f53289f63ca855a2,78acbb161732a3dc08f9cafa6fd350ffcbe5967b706e89c7f53289f63ca855a2,plain_text,extracted,266,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_radical_simplification_l1__ab1__seed_2026072003,ce115_calc_radical_simplification_l1,ab1,2026072003,0e3f38d6757160cbed29a2864b447f3be01923b03c43f8395a9997ae1228c1f5,231,5c24e6e93494c104b84cb05466ccac8873e991988dded0661139458147138ad8,0e3f38d6757160cbed29a2864b447f3be01923b03c43f8395a9997ae1228c1f5,0e3f38d6757160cbed29a2864b447f3be01923b03c43f8395a9997ae1228c1f5,True,0e3f38d6757160cbed29a2864b447f3be01923b03c43f8395a9997ae1228c1f5,0e3f38d6757160cbed29a2864b447f3be01923b03c43f8395a9997ae1228c1f5,0e3f38d6757160cbed29a2864b447f3be01923b03c43f8395a9997ae1228c1f5,plain_text,extracted,231,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
qwen3_5_4b__ce115_calc_radical_simplification_l1__ab1__seed_2026072004,ce115_calc_radical_simplification_l1,ab1,2026072004,1cc9d66dfde4f7ea8d7e8ef0bfeaae1f411bac167854e6b3dd28ff9d0c9ea347,367,f182f3be3910de219c39cb2e41a846543bcdce4c8c478e0bceea12594b951821,1cc9d66dfde4f7ea8d7e8ef0bfeaae1f411bac167854e6b3dd28ff9d0c9ea347,1cc9d66dfde4f7ea8d7e8ef0bfeaae1f411bac167854e6b3dd28ff9d0c9ea347,True,1cc9d66dfde4f7ea8d7e8ef0bfeaae1f411bac167854e6b3dd28ff9d0c9ea347,1cc9d66dfde4f7ea8d7e8ef0bfeaae1f411bac167854e6b3dd28ff9d0c9ea347,1cc9d66dfde4f7ea8d7e8ef0bfeaae1f411bac167854e6b3dd28ff9d0c9ea347,plain_text,extracted,367,parses_ok,PASSED,PASS,False,PASSED,False,False,,,,False,,False,False,True,False,False,equivalent_extraction
